Dataset,rank,source,target,source_index,target_index,hedges_g,absolute_hedges_g
ABIDE-II,1645,ROI_048,ROI_001,47,0,0.16221253289114987,0.16221253289114987
ABIDE-II,1646,ROI_088,ROI_038,87,37,0.16206786817990998,0.16206786817990998
ABIDE-II,1647,ROI_035,ROI_042,34,41,-0.1620092140317544,0.1620092140317544
ABIDE-II,1648,ROI_036,ROI_042,35,41,-0.1618493617044092,0.1618493617044092
ABIDE-II,1649,ROI_017,ROI_040,16,39,0.16182708296697926,0.16182708296697926
ABIDE-II,1650,ROI_090,ROI_044,89,43,0.1617944531683925,0.1617944531683925
ABIDE-II,1651,ROI_086,ROI_070,85,69,-0.16173810832381008,0.16173810832381008
ABIDE-II,1652,ROI_023,ROI_043,22,42,0.16171279459337176,0.16171279459337176
ABIDE-II,1653,ROI_085,ROI_055,84,54,0.16170122846579946,0.16170122846579946
ABIDE-II,1654,ROI_063,ROI_013,62,12,-0.16169089286674573,0.16169089286674573
ABIDE-II,1655,ROI_061,ROI_042,60,41,0.16161925328252982,0.16161925328252982
ABIDE-II,1656,ROI_088,ROI_068,87,67,-0.16155823278440448,0.16155823278440448
ABIDE-II,1657,ROI_014,ROI_021,13,20,0.1615421415017923,0.1615421415017923
ABIDE-II,1658,ROI_048,ROI_004,47,3,0.16146770429319166,0.16146770429319166
ABIDE-II,1659,ROI_001,ROI_031,0,30,0.16137611451471218,0.16137611451471218
ABIDE-II,1660,ROI_049,ROI_024,48,23,0.161331013610759,0.161331013610759
ABIDE-II,1661,ROI_032,ROI_055,31,54,0.1611672663681094,0.1611672663681094
ABIDE-II,1662,ROI_045,ROI_044,44,43,-0.1611188469914187,0.1611188469914187
ABIDE-II,1663,ROI_015,ROI_027,14,26,-0.16110873034244635,0.16110873034244635
ABIDE-II,1664,ROI_017,ROI_002,16,1,-0.1610248684181464,0.1610248684181464
ABIDE-II,1665,ROI_055,ROI_003,54,2,0.16096896870099364,0.16096896870099364
ABIDE-II,1666,ROI_037,ROI_090,36,89,0.16095942089377974,0.16095942089377974
ABIDE-II,1667,ROI_051,ROI_026,50,25,0.1609515809644077,0.1609515809644077
ABIDE-II,1668,ROI_012,ROI_030,11,29,-0.16091531587150917,0.16091531587150917
ABIDE-II,1669,ROI_005,ROI_090,4,89,-0.1608973706334703,0.1608973706334703
ABIDE-II,1670,ROI_004,ROI_069,3,68,-0.16083639753967666,0.16083639753967666
ABIDE-II,1671,ROI_004,ROI_046,3,45,0.16076416571020208,0.16076416571020208
ABIDE-II,1672,ROI_040,ROI_047,39,46,-0.160725963218459,0.160725963218459
ABIDE-II,1673,ROI_039,ROI_037,38,36,-0.16071921504167624,0.16071921504167624
ABIDE-II,1674,ROI_079,ROI_023,78,22,0.16070330392852694,0.16070330392852694
ABIDE-II,1675,ROI_052,ROI_027,51,26,0.16053665711186316,0.16053665711186316
ABIDE-II,1676,ROI_057,ROI_033,56,32,0.16050304159599613,0.16050304159599613
ABIDE-II,1677,ROI_063,ROI_080,62,79,-0.160502105528082,0.160502105528082
ABIDE-II,1678,ROI_030,ROI_038,29,37,0.16041190274168732,0.16041190274168732
ABIDE-II,1679,ROI_076,ROI_062,75,61,-0.1603904054214245,0.1603904054214245
ABIDE-II,1680,ROI_064,ROI_037,63,36,0.16034277885105472,0.16034277885105472
ABIDE-II,1681,ROI_006,ROI_008,5,7,-0.16024447402894307,0.16024447402894307
ABIDE-II,1682,ROI_016,ROI_057,15,56,0.1602082199389892,0.1602082199389892
ABIDE-II,1683,ROI_058,ROI_063,57,62,-0.16016926640659335,0.16016926640659335
ABIDE-II,1684,ROI_018,ROI_001,17,0,-0.16010669119136747,0.16010669119136747
ABIDE-II,1685,ROI_072,ROI_005,71,4,-0.16005884024237935,0.16005884024237935
ABIDE-II,1686,ROI_024,ROI_049,23,48,0.16004930001457576,0.16004930001457576
ABIDE-II,1687,ROI_079,ROI_055,78,54,0.15995331847742988,0.15995331847742988
ABIDE-II,1688,ROI_082,ROI_013,81,12,-0.15994224620244402,0.15994224620244402
ABIDE-II,1689,ROI_019,ROI_073,18,72,-0.15984077543127279,0.15984077543127279
ABIDE-II,1690,ROI_063,ROI_064,62,63,-0.15983168716186769,0.15983168716186769
ABIDE-II,1691,ROI_053,ROI_003,52,2,0.15983046580329122,0.15983046580329122
ABIDE-II,1692,ROI_023,ROI_049,22,48,0.1597825208401114,0.1597825208401114
ABIDE-II,1693,ROI_050,ROI_024,49,23,0.15968628624815534,0.15968628624815534
ABIDE-II,1694,ROI_056,ROI_042,55,41,0.1596787272256612,0.1596787272256612
ABIDE-II,1695,ROI_002,ROI_028,1,27,0.1596058770003974,0.1596058770003974
ABIDE-II,1696,ROI_043,ROI_045,42,44,-0.15960464894493198,0.15960464894493198
ABIDE-II,1697,ROI_045,ROI_006,44,5,0.15956119631792365,0.15956119631792365
ABIDE-II,1698,ROI_035,ROI_003,34,2,-0.15953233922766946,0.15953233922766946
ABIDE-II,1699,ROI_063,ROI_036,62,35,0.159298476232322,0.159298476232322
ABIDE-II,1700,ROI_054,ROI_090,53,89,-0.1592662869854963,0.1592662869854963
ABIDE-II,1701,ROI_011,ROI_039,10,38,0.15925125195509338,0.15925125195509338
ABIDE-II,1702,ROI_018,ROI_040,17,39,0.15917240134937982,0.15917240134937982
ABIDE-II,1703,ROI_002,ROI_072,1,71,0.15912894467917657,0.15912894467917657
ABIDE-II,1704,ROI_035,ROI_021,34,20,-0.15912334461608582,0.15912334461608582
ABIDE-II,1705,ROI_010,ROI_006,9,5,-0.1591226702103586,0.1591226702103586
ABIDE-II,1706,ROI_008,ROI_043,7,42,0.15911089127513975,0.15911089127513975
ABIDE-II,1707,ROI_063,ROI_010,62,9,0.15907488660351696,0.15907488660351696
ABIDE-II,1708,ROI_053,ROI_032,52,31,0.15906834096496833,0.15906834096496833
ABIDE-II,1709,ROI_079,ROI_008,78,7,0.15896631439431044,0.15896631439431044
ABIDE-II,1710,ROI_038,ROI_036,37,35,-0.15877812971330943,0.15877812971330943
ABIDE-II,1711,ROI_077,ROI_017,76,16,0.15874554433276641,0.15874554433276641
ABIDE-II,1712,ROI_013,ROI_053,12,52,0.1587160704604554,0.1587160704604554
ABIDE-II,1713,ROI_006,ROI_045,5,44,0.15866173675711123,0.15866173675711123
ABIDE-II,1714,ROI_045,ROI_040,44,39,-0.1586531994256442,0.1586531994256442
ABIDE-II,1715,ROI_053,ROI_011,52,10,0.15858070645428232,0.15858070645428232
ABIDE-II,1716,ROI_062,ROI_012,61,11,-0.15857895337868988,0.15857895337868988
ABIDE-II,1717,ROI_034,ROI_055,33,54,0.15854274069724436,0.15854274069724436
ABIDE-II,1718,ROI_004,ROI_040,3,39,0.15853344167220515,0.15853344167220515
ABIDE-II,1719,ROI_069,ROI_042,68,41,0.1584414572689949,0.1584414572689949
ABIDE-II,1720,ROI_029,ROI_087,28,86,0.15831385373800508,0.15831385373800508
ABIDE-II,1721,ROI_015,ROI_085,14,84,-0.15829620480063444,0.15829620480063444
ABIDE-II,1722,ROI_025,ROI_053,24,52,0.15829329078194215,0.15829329078194215
ABIDE-II,1723,ROI_001,ROI_067,0,66,0.1582574073800259,0.1582574073800259
ABIDE-II,1724,ROI_055,ROI_079,54,78,0.15824870730624396,0.15824870730624396
ABIDE-II,1725,ROI_045,ROI_057,44,56,0.15822260774687263,0.15822260774687263
ABIDE-II,1726,ROI_004,ROI_036,3,35,-0.15821044231871947,0.15821044231871947
ABIDE-II,1727,ROI_089,ROI_067,88,66,-0.15812051512009817,0.15812051512009817
ABIDE-II,1728,ROI_030,ROI_085,29,84,0.1581196269288159,0.1581196269288159
ABIDE-II,1729,ROI_031,ROI_048,30,47,0.1580983857748408,0.1580983857748408
ABIDE-II,1730,ROI_077,ROI_016,76,15,0.15806750646001233,0.15806750646001233
ABIDE-II,1731,ROI_085,ROI_029,84,28,0.15805672367159956,0.15805672367159956
ABIDE-II,1732,ROI_084,ROI_009,83,8,-0.1579441255900858,0.1579441255900858
ABIDE-II,1733,ROI_060,ROI_086,59,85,-0.15792179014134275,0.15792179014134275
ABIDE-II,1734,ROI_008,ROI_027,7,26,0.15785205230980145,0.15785205230980145
ABIDE-II,1735,ROI_032,ROI_015,31,14,0.1578077621621108,0.1578077621621108
ABIDE-II,1736,ROI_035,ROI_015,34,14,0.15776352180142064,0.15776352180142064
ABIDE-II,1737,ROI_066,ROI_012,65,11,0.15769912531983826,0.15769912531983826
ABIDE-II,1738,ROI_065,ROI_081,64,80,0.15768813665603643,0.15768813665603643
ABIDE-II,1739,ROI_007,ROI_008,6,7,-0.15768722714694844,0.15768722714694844
ABIDE-II,1740,ROI_051,ROI_054,50,53,-0.15756716785125405,0.15756716785125405
ABIDE-II,1741,ROI_046,ROI_057,45,56,0.1574966971066004,0.1574966971066004
ABIDE-II,1742,ROI_041,ROI_001,40,0,0.15743570970059764,0.15743570970059764
ABIDE-II,1743,ROI_002,ROI_037,1,36,0.15742531819127797,0.15742531819127797
ABIDE-II,1744,ROI_035,ROI_050,34,49,0.15741337503841626,0.15741337503841626
ABIDE-II,1745,ROI_033,ROI_055,32,54,0.15740603017329843,0.15740603017329843
ABIDE-II,1746,ROI_029,ROI_009,28,8,0.15740179713209818,0.15740179713209818
ABIDE-II,1747,ROI_053,ROI_036,52,35,0.15739946660060544,0.15739946660060544
ABIDE-II,1748,ROI_036,ROI_082,35,81,0.1573398850823686,0.1573398850823686
ABIDE-II,1749,ROI_066,ROI_018,65,17,0.1573054082902697,0.1573054082902697
ABIDE-II,1750,ROI_043,ROI_027,42,26,0.1572852582732747,0.1572852582732747
ABIDE-II,1751,ROI_008,ROI_023,7,22,0.1571901880068374,0.1571901880068374
ABIDE-II,1752,ROI_024,ROI_029,23,28,0.15717737700904724,0.15717737700904724
ABIDE-II,1753,ROI_056,ROI_031,55,30,0.15714221399602493,0.15714221399602493
ABIDE-II,1754,ROI_067,ROI_012,66,11,0.15712591753499713,0.15712591753499713
ABIDE-II,1755,ROI_039,ROI_004,38,3,0.15711476366567262,0.15711476366567262
ABIDE-II,1756,ROI_069,ROI_037,68,36,0.1570449624005585,0.1570449624005585
ABIDE-II,1757,ROI_055,ROI_031,54,30,0.1570341148841237,0.1570341148841237
ABIDE-II,1758,ROI_007,ROI_047,6,46,0.15703241766619183,0.15703241766619183
ABIDE-II,1759,ROI_011,ROI_029,10,28,-0.1569658885065184,0.1569658885065184
ABIDE-II,1760,ROI_004,ROI_088,3,87,-0.15695198826872878,0.15695198826872878
ABIDE-II,1761,ROI_087,ROI_018,86,17,0.15681149066235395,0.15681149066235395
ABIDE-II,1762,ROI_024,ROI_088,23,87,-0.15679143303603285,0.15679143303603285
ABIDE-II,1763,ROI_057,ROI_067,56,66,0.1567782899082003,0.1567782899082003
ABIDE-II,1764,ROI_031,ROI_053,30,52,0.1567387101339852,0.1567387101339852
ABIDE-II,1765,ROI_017,ROI_039,16,38,0.15671643885910888,0.15671643885910888
ABIDE-II,1766,ROI_018,ROI_068,17,67,0.1565606490408333,0.1565606490408333
ABIDE-II,1767,ROI_017,ROI_008,16,7,0.15649960114463302,0.15649960114463302
ABIDE-II,1768,ROI_085,ROI_013,84,12,-0.15648181445524278,0.15648181445524278
ABIDE-II,1769,ROI_037,ROI_070,36,69,0.15647992340274755,0.15647992340274755
ABIDE-II,1770,ROI_029,ROI_007,28,6,0.15647056540168758,0.15647056540168758
ABIDE-II,1771,ROI_024,ROI_087,23,86,-0.15646274937159865,0.15646274937159865
ABIDE-II,1772,ROI_035,ROI_029,34,28,0.15645240706479652,0.15645240706479652
ABIDE-II,1773,ROI_076,ROI_053,75,52,0.1564308961960799,0.1564308961960799
ABIDE-II,1774,ROI_086,ROI_079,85,78,0.15641932519371768,0.15641932519371768
ABIDE-II,1775,ROI_001,ROI_045,0,44,0.15641489038547302,0.15641489038547302
ABIDE-II,1776,ROI_013,ROI_085,12,84,-0.1563777562637309,0.1563777562637309
ABIDE-II,1777,ROI_029,ROI_066,28,65,0.1563527107639002,0.1563527107639002
ABIDE-II,1778,ROI_015,ROI_031,14,30,0.15635165790314795,0.15635165790314795
ABIDE-II,1779,ROI_068,ROI_056,67,55,-0.15631268884047822,0.15631268884047822
ABIDE-II,1780,ROI_074,ROI_087,73,86,0.15628742804940957,0.15628742804940957
ABIDE-II,1781,ROI_075,ROI_090,74,89,0.15627748263022417,0.15627748263022417
ABIDE-II,1782,ROI_043,ROI_090,42,89,0.15623675355104405,0.15623675355104405
ABIDE-II,1783,ROI_030,ROI_066,29,65,0.15618512749803004,0.15618512749803004
ABIDE-II,1784,ROI_081,ROI_075,80,74,0.15617889914206826,0.15617889914206826
ABIDE-II,1785,ROI_069,ROI_043,68,42,0.1561723543502085,0.1561723543502085
ABIDE-II,1786,ROI_046,ROI_026,45,25,0.15615764859451417,0.15615764859451417
ABIDE-II,1787,ROI_080,ROI_023,79,22,0.1561512454968415,0.1561512454968415
ABIDE-II,1788,ROI_018,ROI_087,17,86,0.15606492936215272,0.15606492936215272
ABIDE-II,1789,ROI_084,ROI_035,83,34,-0.15599212579341012,0.15599212579341012
ABIDE-II,1790,ROI_082,ROI_040,81,39,0.15595646705806723,0.15595646705806723
ABIDE-II,1791,ROI_041,ROI_036,40,35,-0.15594987607741834,0.15594987607741834
ABIDE-II,1792,ROI_008,ROI_045,7,44,0.15590907970771375,0.15590907970771375
ABIDE-II,1793,ROI_065,ROI_019,64,18,0.15589657331712753,0.15589657331712753
ABIDE-II,1794,ROI_044,ROI_088,43,87,0.15587270603604794,0.15587270603604794
ABIDE-II,1795,ROI_072,ROI_009,71,8,-0.15583737646077467,0.15583737646077467
ABIDE-II,1796,ROI_055,ROI_044,54,43,-0.15575973007041222,0.15575973007041222
ABIDE-II,1797,ROI_038,ROI_070,37,69,0.1557350832523827,0.1557350832523827
ABIDE-II,1798,ROI_028,ROI_045,27,44,0.15569403496918324,0.15569403496918324
ABIDE-II,1799,ROI_052,ROI_079,51,78,0.15561728894224233,0.15561728894224233
ABIDE-II,1800,ROI_074,ROI_089,73,88,0.15557561425869545,0.15557561425869545
ABIDE-II,1801,ROI_017,ROI_007,16,6,0.15544856862841983,0.15544856862841983
ABIDE-II,1802,ROI_025,ROI_008,24,7,0.15542023125702917,0.15542023125702917
ABIDE-II,1803,ROI_044,ROI_090,43,89,0.15540845166935252,0.15540845166935252
ABIDE-II,1804,ROI_044,ROI_055,43,54,-0.1553917135856639,0.1553917135856639
ABIDE-II,1805,ROI_074,ROI_033,73,32,-0.15520894574762428,0.15520894574762428
ABIDE-II,1806,ROI_069,ROI_034,68,33,0.15519543376955625,0.15519543376955625
ABIDE-II,1807,ROI_064,ROI_063,63,62,-0.15511590684684118,0.15511590684684118
ABIDE-II,1808,ROI_029,ROI_088,28,87,0.1551048921224896,0.1551048921224896
ABIDE-II,1809,ROI_046,ROI_045,45,44,-0.1550869317218243,0.1550869317218243
ABIDE-II,1810,ROI_048,ROI_063,47,62,0.15501748934147383,0.15501748934147383
ABIDE-II,1811,ROI_087,ROI_066,86,65,-0.15498155713875345,0.15498155713875345
ABIDE-II,1812,ROI_063,ROI_073,62,72,-0.15494635781975163,0.15494635781975163
ABIDE-II,1813,ROI_011,ROI_004,10,3,0.1549287247195493,0.1549287247195493
ABIDE-II,1814,ROI_080,ROI_063,79,62,-0.15491691747107297,0.15491691747107297
ABIDE-II,1815,ROI_058,ROI_002,57,1,-0.15491330755637356,0.15491330755637356
ABIDE-II,1816,ROI_029,ROI_011,28,10,-0.15489805120481148,0.15489805120481148
ABIDE-II,1817,ROI_036,ROI_043,35,42,0.1548794795130119,0.1548794795130119
ABIDE-II,1818,ROI_042,ROI_007,41,6,0.15482895472953936,0.15482895472953936
ABIDE-II,1819,ROI_015,ROI_066,14,65,0.1548182383086081,0.1548182383086081
ABIDE-II,1820,ROI_023,ROI_079,22,78,0.15480948590889582,0.15480948590889582
ABIDE-II,1821,ROI_023,ROI_080,22,79,0.15478588682531924,0.15478588682531924
ABIDE-II,1822,ROI_013,ROI_011,12,10,-0.15477487027629058,0.15477487027629058
ABIDE-II,1823,ROI_088,ROI_079,87,78,0.15477061010641344,0.15477061010641344
ABIDE-II,1824,ROI_013,ROI_060,12,59,0.15471347569101224,0.15471347569101224
ABIDE-II,1825,ROI_016,ROI_034,15,33,0.15471221604655783,0.15471221604655783
ABIDE-II,1826,ROI_080,ROI_059,79,58,0.15469303580410135,0.15469303580410135
ABIDE-II,1827,ROI_066,ROI_015,65,14,0.15463949875421684,0.15463949875421684
ABIDE-II,1828,ROI_030,ROI_012,29,11,-0.15463753862172955,0.15463753862172955
ABIDE-II,1829,ROI_021,ROI_008,20,7,0.15461744744836664,0.15461744744836664
ABIDE-II,1830,ROI_027,ROI_022,26,21,-0.1546118797656341,0.1546118797656341
ABIDE-II,1831,ROI_011,ROI_013,10,12,-0.1545912935206921,0.1545912935206921
ABIDE-II,1832,ROI_030,ROI_036,29,35,0.15455150232315543,0.15455150232315543
ABIDE-II,1833,ROI_013,ROI_035,12,34,0.15452380359578713,0.15452380359578713
ABIDE-II,1834,ROI_036,ROI_041,35,40,-0.15451844582731417,0.15451844582731417
ABIDE-II,1835,ROI_033,ROI_074,32,73,-0.15451104953539094,0.15451104953539094
ABIDE-II,1836,ROI_037,ROI_026,36,25,-0.1543745552498374,0.1543745552498374
ABIDE-II,1837,ROI_026,ROI_033,25,32,-0.15426426832437176,0.15426426832437176
ABIDE-II,1838,ROI_062,ROI_034,61,33,-0.15424442418924242,0.15424442418924242
ABIDE-II,1839,ROI_016,ROI_032,15,31,0.1542268282359389,0.1542268282359389
ABIDE-II,1840,ROI_022,ROI_008,21,7,0.15419374117980236,0.15419374117980236
ABIDE-II,1841,ROI_068,ROI_058,67,57,0.15417824675645211,0.15417824675645211
ABIDE-II,1842,ROI_046,ROI_027,45,26,0.1541660831800327,0.1541660831800327
ABIDE-II,1843,ROI_035,ROI_031,34,30,-0.1541456068886322,0.1541456068886322
ABIDE-II,1844,ROI_085,ROI_015,84,14,-0.1541336010746356,0.1541336010746356
ABIDE-II,1845,ROI_028,ROI_021,27,20,-0.1539201871618507,0.1539201871618507
ABIDE-II,1846,ROI_004,ROI_024,3,23,-0.15391141989368168,0.15391141989368168
ABIDE-II,1847,ROI_063,ROI_037,62,36,0.15387022442583584,0.15387022442583584
ABIDE-II,1848,ROI_066,ROI_048,65,47,0.15386511447187978,0.15386511447187978
ABIDE-II,1849,ROI_053,ROI_013,52,12,0.1538448378831678,0.1538448378831678
ABIDE-II,1850,ROI_039,ROI_022,38,21,-0.1538218775223484,0.1538218775223484
ABIDE-II,1851,ROI_066,ROI_087,65,86,-0.15380441130922842,0.15380441130922842
ABIDE-II,1852,ROI_047,ROI_026,46,25,0.15378122519752147,0.15378122519752147
ABIDE-II,1853,ROI_009,ROI_015,8,14,-0.1537608379042337,0.1537608379042337
ABIDE-II,1854,ROI_053,ROI_062,52,61,0.15369804761368425,0.15369804761368425
ABIDE-II,1855,ROI_023,ROI_087,22,86,-0.1536800514936617,0.1536800514936617
ABIDE-II,1856,ROI_034,ROI_051,33,50,0.15362894790529008,0.15362894790529008
ABIDE-II,1857,ROI_002,ROI_051,1,50,-0.15361499051327812,0.15361499051327812
ABIDE-II,1858,ROI_086,ROI_071,85,70,0.15357387691480853,0.15357387691480853
ABIDE-II,1859,ROI_043,ROI_040,42,39,-0.15354973135175062,0.15354973135175062
ABIDE-II,1860,ROI_018,ROI_011,17,10,-0.15354434954720225,0.15354434954720225
ABIDE-II,1861,ROI_043,ROI_008,42,7,0.15352757556487703,0.15352757556487703
ABIDE-II,1862,ROI_064,ROI_030,63,29,-0.15350986541380945,0.15350986541380945
ABIDE-II,1863,ROI_033,ROI_079,32,78,0.15343430616012124,0.15343430616012124
ABIDE-II,1864,ROI_052,ROI_032,51,31,0.15336442698472155,0.15336442698472155
ABIDE-II,1865,ROI_065,ROI_020,64,19,0.15335292994777958,0.15335292994777958
ABIDE-II,1866,ROI_082,ROI_080,81,79,-0.15328315892124297,0.15328315892124297
ABIDE-II,1867,ROI_049,ROI_035,48,34,0.15326840774465755,0.15326840774465755
ABIDE-II,1868,ROI_055,ROI_068,54,67,-0.15319187298222364,0.15319187298222364
ABIDE-II,1869,ROI_026,ROI_051,25,50,0.15317612112139337,0.15317612112139337
ABIDE-II,1870,ROI_063,ROI_059,62,58,0.1531402012865276,0.1531402012865276
ABIDE-II,1871,ROI_067,ROI_084,66,83,-0.15310416878418442,0.15310416878418442
ABIDE-II,1872,ROI_046,ROI_058,45,57,0.15308192985014415,0.15308192985014415
ABIDE-II,1873,ROI_053,ROI_066,52,65,0.15308170998751658,0.15308170998751658
ABIDE-II,1874,ROI_049,ROI_023,48,22,0.1529867201026307,0.1529867201026307
ABIDE-II,1875,ROI_020,ROI_065,19,64,0.1529634017300775,0.1529634017300775
ABIDE-II,1876,ROI_057,ROI_074,56,73,-0.1529301599924988,0.1529301599924988
ABIDE-II,1877,ROI_015,ROI_010,14,9,-0.15291161075301732,0.15291161075301732
ABIDE-II,1878,ROI_007,ROI_021,6,20,0.1528605472086941,0.1528605472086941
ABIDE-II,1879,ROI_069,ROI_033,68,32,0.15286012919264266,0.15286012919264266
ABIDE-II,1880,ROI_090,ROI_054,89,53,-0.15283900132095204,0.15283900132095204
ABIDE-II,1881,ROI_063,ROI_028,62,27,0.15277345925341435,0.15277345925341435
ABIDE-II,1882,ROI_015,ROI_041,14,40,0.15271799892221083,0.15271799892221083
ABIDE-II,1883,ROI_046,ROI_023,45,22,0.15266861263982864,0.15266861263982864
ABIDE-II,1884,ROI_057,ROI_047,56,46,0.1526457209322276,0.1526457209322276
ABIDE-II,1885,ROI_026,ROI_044,25,43,0.15263945446648508,0.15263945446648508
ABIDE-II,1886,ROI_071,ROI_055,70,54,0.15261959078007556,0.15261959078007556
ABIDE-II,1887,ROI_012,ROI_066,11,65,0.1525895064805827,0.1525895064805827
ABIDE-II,1888,ROI_017,ROI_077,16,76,0.1525752681064366,0.1525752681064366
ABIDE-II,1889,ROI_041,ROI_015,40,14,0.15250569587320514,0.15250569587320514
ABIDE-II,1890,ROI_004,ROI_057,3,56,0.15250320621163535,0.15250320621163535
ABIDE-II,1891,ROI_001,ROI_047,0,46,0.15246186884166557,0.15246186884166557
ABIDE-II,1892,ROI_076,ROI_087,75,86,0.15243010945706242,0.15243010945706242
ABIDE-II,1893,ROI_088,ROI_011,87,10,0.15242955162470756,0.15242955162470756
ABIDE-II,1894,ROI_090,ROI_030,89,29,0.15240002325976906,0.15240002325976906
ABIDE-II,1895,ROI_086,ROI_060,85,59,-0.15238249680351426,0.15238249680351426
ABIDE-II,1896,ROI_013,ROI_063,12,62,-0.1523585986159952,0.1523585986159952
ABIDE-II,1897,ROI_058,ROI_071,57,70,0.1522507480943198,0.1522507480943198
ABIDE-II,1898,ROI_037,ROI_034,36,33,0.15218946387708318,0.15218946387708318
ABIDE-II,1899,ROI_064,ROI_088,63,87,0.15218736745650638,0.15218736745650638
ABIDE-II,1900,ROI_008,ROI_012,7,11,-0.15217864148234048,0.15217864148234048
ABIDE-II,1901,ROI_026,ROI_061,25,60,0.15217793209685118,0.15217793209685118
ABIDE-II,1902,ROI_031,ROI_050,30,49,0.15215933278559637,0.15215933278559637
ABIDE-II,1903,ROI_055,ROI_029,54,28,0.15212182398052781,0.15212182398052781
ABIDE-II,1904,ROI_019,ROI_065,18,64,0.15211368467005346,0.15211368467005346
ABIDE-II,1905,ROI_065,ROI_029,64,28,0.15211326546941137,0.15211326546941137
ABIDE-II,1906,ROI_034,ROI_019,33,18,0.15208629805993,0.15208629805993
ABIDE-II,1907,ROI_087,ROI_003,86,2,-0.15201110388250097,0.15201110388250097
ABIDE-II,1908,ROI_063,ROI_029,62,28,-0.15200571985926453,0.15200571985926453
ABIDE-II,1909,ROI_089,ROI_069,88,68,-0.1519907267510218,0.1519907267510218
ABIDE-II,1910,ROI_071,ROI_048,70,47,0.15198624045759462,0.15198624045759462
ABIDE-II,1911,ROI_010,ROI_068,9,67,0.15198039928028967,0.15198039928028967
ABIDE-II,1912,ROI_062,ROI_043,61,42,0.15194719064620216,0.15194719064620216
ABIDE-II,1913,ROI_038,ROI_084,37,83,0.15193680826106076,0.15193680826106076
ABIDE-II,1914,ROI_061,ROI_022,60,21,0.15190336399917503,0.15190336399917503
ABIDE-II,1915,ROI_047,ROI_011,46,10,0.15185719988723578,0.15185719988723578
ABIDE-II,1916,ROI_082,ROI_059,81,58,0.15184637303813373,0.15184637303813373
ABIDE-II,1917,ROI_036,ROI_013,35,12,0.15180248275371955,0.15180248275371955
ABIDE-II,1918,ROI_041,ROI_014,40,13,0.1517895454773147,0.1517895454773147
ABIDE-II,1919,ROI_012,ROI_064,11,63,-0.15175067170442014,0.15175067170442014
ABIDE-II,1920,ROI_059,ROI_082,58,81,0.1516509329115145,0.1516509329115145
ABIDE-II,1921,ROI_077,ROI_090,76,89,0.1516488537305942,0.1516488537305942
ABIDE-II,1922,ROI_075,ROI_085,74,84,0.15157732921094036,0.15157732921094036
ABIDE-II,1923,ROI_031,ROI_078,30,77,-0.15155918798871987,0.15155918798871987
ABIDE-II,1924,ROI_070,ROI_035,69,34,0.1515074083004425,0.1515074083004425
